ID_Ref;Paremia_ID;Paremia_Canonica;Desautomatizacion;Mecanismo;Mecanismos_Secundarios;Patron_Sintactico;Dominio_Meta;Elementos_Sustituidos;Hash;Check
59628;4196;La mentira tiene las patas muy cortas;Las mentiras tienen las patas muy cortas y antes o después...[...];Adición;;Las [Sust] tienen las patas muy cortas y [Adición];General;"{""La mentira"": ""Las mentiras"", """": ""y antes o después...""}";ff28ee67c10d3fba16295419d1a41573d11f0ad7167c994c727077f349a4b38c;
59628;4196;La mentira tiene las patas muy cortas;"La comparaci?e precios sin m? tiene \""las patas muy cortas \";Sustitución;;La [Sust] tiene las patas muy cortas;Comercio/Marketing;"{""mentira"": ""comparación de precios sin más""}";c541266c9a9d1c6d234e84cedf60a1f77b1e881354678a4da05043ad5a922406;
59628;4196;La mentira tiene las patas muy cortas;En la red, tienen las ' patas muy cortas '.;Sustitución;Truncamiento;En [Sust], tienen las 'patas muy cortas';Tecnología/Internet;"{""La mentira"": ""En la red""}";c3df4a2c781a4fe2abfa2465b776aff1ae9e08853cf7f416baa5e33a6551d37a;
59628;4196;La mentira tiene las patas muy cortas;Sabe qué tiene también las patas muy cortas;Truncamiento;;Sabe qué [Sust] tiene también las patas muy cortas;General;{};c2b55e36b46586664cce662e3f7b3dfe6540921ccf1bf3fbe3756729181c9634;
59628;4196;La mentira tiene las patas muy cortas;"La demagogia y las mentiras tienen "" las patas cortas";Sustitución;Adición;[Sust] y [Sust] tienen las patas cortas;Política/Comunicación;"{""mentira"": ""demagogia y las mentiras""}";d51f82e75ef4a2811c69b0efd975353e81bff826f293f3a37ad0d6abef07ab1f;
59628;4196;La mentira tiene las patas muy cortas;La remontadade sánchez tienelas patas muy cortas;Sustitución;;La [Sust] tiene las patas muy cortas;General;"{""mentira"": ""remontadade sánchez""}";eaee41e4b2f45c68e9ae9b699a96c6ca57ba3f6d784d0c80c94f0da565316b16;
59633;213;A lo más oscuro amanece Dios;Por donde menos se piensa, amanece dios -.;Fusión;Sustitución;Por [Sust], amanece [Sust];General;"{""A lo más oscuro"": ""Por donde menos se piensa"", ""Dios"": ""dios""}";9cff488518c051d0a1460ebd1257cf6e214bec14b8265d31dd5ff5f72c3622a3;
59634;1543;Donde manda el corazón, la cabeza tiene poco que decir;Nada que hacer: donde manda el corazón, a paseo la inteligencia y la verdad.;Adición;Permutación, Fusión;[Adición] donde manda el corazón, [Sust] la [Sust] y la [Sust];General;"{""cabeza"": ""inteligencia"", ""poco que decir"": ""a paseo"", """": ""Nada que hacer""}";97de0f9a7c3d532f416164b4da62aa0f4bc59330b9e27d43cbf396f13a027f6f;
59635;2436;La mujer del César, además de ser honesta, debe parecerlo;La mujer del césar, no sólo debe serlo sino parecerlo.;Sustitución;;La mujer del césar, [Sust] debe serlo [Sust] parecerlo;General;"{""además de ser honesta"": ""no sólo"", ""debe parecerlo"": ""debe serlo sino parecerlo""}";ea49e47a4d67244b4666bf339658924c2034654517f52682871f57c4fe8f870e;
59635;2436;La mujer del César, además de ser honesta, debe parecerlo;La mujer del césar no sólo tienen que ser honrada sino parecerlo;Sustitución;;La mujer del [Sust], [Adición] de ser [Sust], debe [Sust];General;"{""además de ser honesta"": ""no sólo tienen que ser honrada"", ""debe parecerlo"": ""debe parecerlo""}";b4a962a7a539df78e99a3f1f6a98c7226032e71301a069518998d1af6476a98d;
59635;2436;La mujer del César, además de ser honesta, debe parecerlo;La mujer del césar no sólo tiene que ser decente sino además parecerlo;Sustitución;;La mujer del [Sust], [Adición] tiene que ser [Sust] y [Sust] parecerlo;General;"{""César"": ""césar"", ""además de ser honesta"": ""no sólo tiene que ser decente"", ""debe"": ""tiene que""}";eedc3fcd66e55f12c6836108f7e1ee4a52780186f68171f2cfb4f0824881c830;
59638;2019;En cualquier dolencia el remedio es la paciencia;En mi dolencia 8c ningún remedio se alcanza;Sustitución;;En [Sust] [Sust] el [Sust] es la [Sust];General;"{""cualquier dolencia"": ""mi dolencia"", ""remedio"": ""ningún remedio"", ""paciencia"": ""se alcanza""}";79f6ee4bf91474d695d75b4f0b420a77d849144ec9a27fc535871c2a93f4f1e9;
59642;3980;Sol de febrero rara vez dura un día entero;Dolor que rara vez dura más de cinco minutos;Sustitución;Metasemema;[Sust] que rara vez dura [Sust];General;"{""Sol de febrero"": ""Dolor"", ""un día entero"": ""más de cinco minutos""}";777b031055a63b197d4f52a3a1c4d6d5fbdcdc0ff0418f267787b2d41aae8ca2;
59644;2474;La realidad supera la ficción;A veces la realidad supera cualquier idea que tengas.;Adición;;A veces [Sust] supera [Sust];General;"{"""": ""A veces"", ""la ficción"": ""cualquier idea que tengas""}";17aa4224d30fcdeee56b75945c99fa0866cf33d67bc79af21a2120a5b1e0e126;
59644;2474;La realidad supera la ficción;A veces la realidad supera los mejores sueños.;Sustitución;;A veces la [Sust] supera los mejores [Sust];General;"{""realidad"": ""realidad"", ""ficción"": ""sueños""}";8e6974a44c857e2bb79e95051e1addc84014c2409404c1c8cf2ff4b90a047f7c;
59644;2474;La realidad supera la ficción;La realidad supera los sueños.;Sustitución;;La realidad supera la [Sust];General;"{""ficción"": ""sueños""}";8faf2004f8aa0ab9e077ca1c69024081ff3b243b403718758d8103fa19020c8c;
59644;2474;La realidad supera la ficción;La realidad supera la propaganda institucional.;Sustitución;;La realidad supera la [Sust];General;"{""ficción"": ""propaganda institucional""}";3aeaf7a46f49712532cc05209a024026dd98bc5cf322fe2dc873621aed6ddcb7;
59644;2474;La realidad supera la ficción;La realidad supera al tópico.;Sustitución;;La realidad supera al [Sust];General;"{""ficción"": ""tópico""}";36cd30e452abd828a13ea507f4f44aa0d3ff84203918081f48fbb714687cbd87;
59644;2474;La realidad supera la ficción;La realidad supera la fantasia;Sustitución;;La realidad supera la [Sust];General;"{""ficción"": ""fantasia""}";d1d88ffd57a67ab6c4e863145fe6aaf4ccb3bd770e574f22f103f80c0518446d;
59644;2475;La realidad siempre supera la ficción;La realidad siempre ofrece mercadería fina.;Sustitución;;La [Sust] siempre [Verbo] la [Sust];General;"{""realidad"": ""realidad"", ""supera"": ""ofrece"", ""ficción"": ""mercadería fina""}";7c93297f37892c584280a82d12da33caddc0e975ec27889950d3b36c68dfb258;
59644;2475;La realidad siempre supera la ficción;En tiempo y la realidad siempre alcanza a la fantasía.;Adición;Sustitución;En [Sust] y la realidad siempre [Sust] a la [Sust];General;"{""superar"": ""alcanzar"", ""ficción"": ""fantasía"", """": ""En tiempo""}";f279c4c2ef3e84c6552b987f4015506458c3c49851b5456ca1e51d3ce853e7da;
59644;2475;La realidad siempre supera la ficción;Aunque, al final, la realidad siempre es física.;Sustitución;Metaplasmo;La [Sust] siempre es [Sust];General;"{""realidad"": ""realidad"", ""supera la ficción"": ""es física""}";791848287685c979b66f7b8fec7c4f4221c6f2cd1f7b5c001f0eb01e6f4acd02;
59644;2475;La realidad siempre supera la ficción;La realidad siempre supera la más poderosa de las ficciones.;Adición;;La realidad siempre supera la [Sust] de las ficciones;General;"{"""": ""la más poderosa de las""}";1bde24a2641b1c6f943e4c7b37e26cd272e3112d336d790d372ac84f0e4612b1;
59644;2475;La realidad siempre supera la ficción;Además, la realidad siempre te supera.;Sustitución;;La realidad siempre [Sust] [Sust];General;"{""supera la ficción"": ""te supera""}";909258792579592eadfbdd9490711bd63e3591ab1ab8cc2d0ced6f3922d54f26;
59644;2474;La realidad supera la ficción;Una intensa creatividad que supera la ficción (rue 89).;Sustitución;Adición;Una [Sust] que supera la [Sust];General;"{""la realidad"": ""una intensa creatividad""}";0238f9bdba86160b09490e432900575e09dc792f888025e1c2f2aca786624871;
59644;2474;La realidad supera la ficción;La realidad supera a veces a la fantasía?.;Sustitución;;La realidad supera [Adverbio] a la [Sust];General;"{""ficción"": ""fantasía"", """": ""a veces""}";196ddd80fc5b679480ebafd0ce62b255ecf0477ffe4ffa552a485427c86ff25d;
59644;2474;La realidad supera la ficción;En lamas la realidad supera a la fantasía.;Sustitución;Adición;En [Sust] la realidad supera a la [Sust];General;"{""ficción"": ""fantasía"", """": ""En lamas""}";2ed7e257892789cc00eb4ca5105531ebee6f1ac9cff749adac7e8a79590dec1d;
59644;2474;La realidad supera la ficción;Supera las películas, supera la ficción totalmente;Sustitución;Permutación;[Sust] supera [Sust], supera [Sust] [Adv];General;"{""la realidad"": ""las películas"", ""la ficción"": ""la ficción totalmente""}";75cc6fa868efa0d9e4c1a19bdcd2c496befe7457dd2fe717a1002144bb2dfe9e;
59644;2475;La realidad siempre supera la ficción;La realidad siempre termina imponiéndose a la mentira.;Sustitución;;La realidad siempre [Sust] a la [Sust];General;"{""supera"": ""termina imponiéndose"", ""ficción"": ""mentira""}";28c22c909ad93d21f0c82d2d10b1c54321c7efa7a157746b700bc4c59bdd55cc;
59644;2475;La realidad siempre supera la ficción;La percepción siempre supera la realidad.;Sustitución;Permutación;La [Sust] siempre supera la [Sust];General;"{""realidad"": ""percepción"", ""ficción"": ""realidad""}";dc6156f44fc6adb04746da753fee9d4dd7ec4c7ff009ce96108ee6ef79d62fab;
59644;2475;La realidad siempre supera la ficción;La realidad siempre pasa factura.;Sustitución;;La realidad siempre [Verbo] la [Sust];General;"{""supera"": ""pasa factura"", ""ficción"": ""factura""}";abb3bc7e47389c69752d09386128c4520629594168bd61471bd7136bf2f729c0;
59644;2475;La realidad siempre supera la ficción;Al final la realidad siempre nos pone en nuestro sitio.;Sustitución;Adición;La realidad siempre [Sust] la [Sust];General;"{""supera"": ""nos pone en nuestro sitio"", ""ficción"": ""nos""}";6064782f489c1e16ea09a9c0a4307ab62898be03cfbaea0bcd65829fb91f185d;
59644;2475;La realidad siempre supera la ficción;La realidad siempre es mucho más compleja.;Sustitución;;La realidad siempre [Sust];General;"{""supera la ficción"": ""es mucho más compleja""}";5b3d83f16bf847660f7e6c0b2f80884fa44efcc4dd1f206c0bc9d1ac61b4f3a9;
59644;2474;La realidad supera la ficción;Si la realidad supera la norma, no sirve.;Sustitución;;Si la [Sust] supera la [Sust], [Resultado];General;"{""realidad"": ""realidad"", ""ficción"": ""norma"", """": ""Si""}";f74005c913a9c70140cc8b86565fe668a346593867f6ae2042b53ad89022c71c;
59644;2474;La realidad supera la ficción;La realidad supera la fantasía;Sustitución;;La realidad supera la [Sust];General;"{""ficción"": ""fantasía""}";f836c146f5abe413a9aca1c6d3ef71f0610363de717352d93a311b1ef6a503e6;
59644;2474;La realidad supera la ficción;La realidad supera la teoría.;Sustitución;;La [Sust] supera la [Sust];General;"{""ficción"": ""teoría""}";b031b67c92ba0ebbdcea6a0ab061cf12eeee49856726364b50ae0f99ee8bd34c;
59644;2474;La realidad supera la ficción;A veces, la realidad supera a la justicia;Sustitución;;La [Sust] supera a la [Sust];General;"{""ficción"": ""justicia""}";24cd7d75010e3d89677a86129cc18fd24868608a9af8e6ad28f1755e32cb8ea7;
59644;2474;La realidad supera la ficción;Indiscutiblemente, la realidad supera la teoría.;Sustitución;;La [Sust] supera la [Sust];General;"{""ficción"": ""teoría""}";e85167ea3558b13fe49bbf46d3e5c5c9ea3d2268ac8b6fc55498ed0e61e5d9c1;
59644;2474;La realidad supera la ficción;La realidad supera a las palabras.;Sustitución;;La realidad supera a [Sust];General;"{""la ficción"": ""las palabras""}";bc92b61258b46a12997da688c0badca0966d8fda2daabe4e515d8e87312de7ac;
59644;2474;La realidad supera la ficción;La realidad supera al sueño.;Sustitución;;La realidad supera la [Sust];General;"{""ficción"": ""sueño""}";886b173812a67c8c747b2be3aafe8fcf93758c72167ee7f10fb2832ba7902faf;
59644;2474;La realidad supera la ficción;La realidad supera el 'sueño americano;Sustitución;;La realidad supera [Sust];General;"{""la ficción"": ""el 'sueño americano'""}";ad2eb3e80c5f78ef932253ac727da0282d050d73405901eb801713129c489a9b;
59644;2474;La realidad supera la ficción;La realidad supera la fantasía ¡y con mucho!.;Sustitución;Adición;La [Sust] supera la [Sust] [Adición];General;"{""ficción"": ""fantasía""}";e29c3778ba6f6336dd29c4715a67916a500096f2fc73e024aef5c008229fd614;
59644;2474;La realidad supera la ficción;La realidad supera la leyenda.;Sustitución;;La realidad supera la [Sust];General;"{""ficción"": ""leyenda""}";1f4da492e99c41ed2657ff533bcc612b47124ae1583d105ebbedb51f6ee4cfc6;
59644;2474;La realidad supera la ficción;La realidad supera los deseos.;Sustitución;;La realidad supera [Sust];General;"{""ficción"": ""deseos""}";edf4f72d59bd2fa0030e9d521928e807f2ffbd6668277a59899b0c1104c23aad;
59644;2474;La realidad supera la ficción;La realidad es que usyk lo supera en calidad.;Sustitución;Adición;La [Sust] es que [Sust] supera [Sust];Deportes;"{""realidad"": ""realidad"", ""ficción"": ""calidad"", """": ""es que usyk lo""}";c29e2273b9612c2a2580946d60a3f90a5a8e2f65c7b5c42b052a305520f34a2a;
59644;2474;La realidad supera la ficción;Creo que hay una realidad que supera las instituciones.;Sustitución;Adición;Creo que hay una [Sust] que supera [Sust];General;"{""la ficción"": ""las instituciones"", """": ""Creo que hay una realidad que""}";291ef5f6048a2a2ff692acb645c87f5d0aac49397439eaa6832fca489f925695;
59644;2474;La realidad supera la ficción;La realidad de hollywood supera su propio mito.;Sustitución;;La [Sust] supera la [Sust];Cine/Entretenimiento;"{""realidad"": ""realidad de hollywood"", ""ficción"": ""mito""}";d89eccbcd238768bd7f3a0df638108376955fc08f70c8d508e3afb9ab47a4703;
59644;2474;La realidad supera la ficción;La realidad supera la fantasía, el modelo zozobra.;Sustitución;Adición;La realidad supera la [Sust], [Adición];General;"{""ficción"": ""fantasía""}";33eb4bc142d3576177681e3a8c7b97ec5ec9d4e06b9e1b97279ca5f44fe088ff;
59644;2475;La realidad siempre supera la ficción;La realidad siempre supera cualquier escritorio.;Sustitución;;La realidad siempre supera la [Sust];General;"{""ficción"": ""cualquier escritorio""}";50e38dd79999f3128a2978c4d4f403c5a760bd93df7eb35755bfdd5a4e72e4ef;
59644;2475;La realidad siempre supera la ficción;El papa francisco, la realidad siempre supera la idea.;Sustitución;;La [Sust] siempre supera la [Sust];General;"{""realidad"": ""realidad"", ""ficción"": ""idea""}";e68e8e9d243a6644d561613278baf87553ad8a13d6cc583e074a99256e54cb45;
59644;2475;La realidad siempre supera la ficción;La realidad siempre y cuando hables conmigo.;Sustitución;Anacoluto;La realidad siempre [Sust];General;"{""supera la ficción"": ""y cuando hables conmigo""}";73ef132e3483e14ebc9fcbbb2f30742c9ce028b9fe824a60dbbd8ea49a1c3516;
59644;2475;La realidad siempre supera la ficción;La realidad siempre supera a las peores pesadillas.;Sustitución;;La realidad siempre supera a [Sust];General;"{""la ficción"": ""las peores pesadillas""}";7830ce424c6ebcceba7f3d6a8499e9ac714786f9a3dc10088a3a932a72b079a6;
59644;2475;La realidad siempre supera la ficción;Para qué ficcionar algo si la realidad siempre la supera;Permutación;Adición;Para qué [Sust] si [Sust] siempre [Sust] [Sust];General;"{"""": ""Para qué"", ""la realidad siempre supera la ficción"": ""la realidad siempre la supera""}";60302c45291507a5d0fd4698c493ecba121f0f7547a9929d01a50971fb97ac24;
59644;2474;La realidad supera la ficción;La realidad supera cualquier pelicula de hollywood;Sustitución;;La realidad supera [Sust];Cine/Entretenimiento;"{""la ficción"": ""cualquier pelicula de hollywood""}";42537ea76311f8f9270606a0e7488c87d00589ab604d58856d385c696d338b80;
59644;2474;La realidad supera la ficción;La realidad supera cada día la fantasmagoría prusesista.;Sustitución;;La realidad supera [Sust];General;"{""la ficción"": ""la fantasmagoría prusesista""}";7b0d1d80bebf5f7ec4f1817b9bf82ab4ef81fb27ae85e52d2ba6000cb2b1ee53;
59644;2474;La realidad supera la ficción;La realidad supera la retórica.;Sustitución;;La realidad supera la [Sust];General;"{""ficción"": ""retórica""}";90754509e2a7973523d91ccdbc203f0b787916097c6245c7ec5940ecf5ac0b7c;
59644;2474;La realidad supera la ficción;A veces la realidad supera la fantasía.;Sustitución;;A veces la [Sust] supera la [Sust];General;"{""realidad"": ""realidad"", ""ficción"": ""fantasía""}";855c4460952f2e0ad3d65326603f628935d90245aeab20554e17e157d42a8143;
59644;2474;La realidad supera la ficción;La realidad supera la expectativa.;Sustitución;;La [Sust] supera la [Sust];General;"{""ficcion"": ""expectativa""}";de5987a65c834d89196d6779fb6fbf6527a2d42547aa5b682ebb48865c3b439a;
59644;2474;La realidad supera la ficción;La realidad muchas ve- ces supera cualquier fantasía.;Sustitución;Adición;La realidad [Adv] supera [Sust];General;"{""ficción"": ""fantasía"", """": ""muchas veces""}";d68caa86fd91a1fe6e063eb79297bb5b33952949ad0be1fdf27a016c78423a13;
59644;2474;La realidad supera la ficción;La realidad supera a los sueños.;Sustitución;;La realidad supera a la [Sust];General;"{""ficción"": ""sueños""}";f8716d7b469b82c508d8ecb3a49e70c033ae2ade84d57aa935f22607d413524c;
59644;2474;La realidad supera la ficción;La villa la realidad supera las fotos.;Sustitución;Adición;La [Sust] la realidad supera las [Sust];General;"{""ficción"": ""fotos"", """": ""villa""}";e550d5b9dd34285e46384d288c4ab2ca43d16307609ddb18158042643a150292;
59644;2474;La realidad supera la ficción;Cuando la realidad supera a la sospecha;Sustitución;;Cuando la [Sust] supera a la [Sust];General;"{""realidad"": ""realidad"", ""ficción"": ""sospecha""}";6cf1a3d10490c00a16ee9f70b7d0e69355b8b02d033f7a74c43b8fce50507754;
59644;2474;La realidad supera la ficción;La verdad: la realidad supera la expectativa.;Sustitución;;La [Sust] supera la [Sust];General;"{""realidad"": ""verdad"", ""ficción"": ""expectativa""}";0e3c89cc47da284990198b4e03d37d96ba54c9f438094ae14b5cc1f9402ad506;
59644;2475;La realidad siempre supera la ficción;La necesidad siempre supera la capacidad de heal africa.;Sustitución;;La [Sust] siempre supera la [Sust];General;"{""realidad"": ""necesidad"", ""ficción"": ""capacidad de heal africa""}";2301579fba6d745c5005f531794fcffdbc53550f19d8f7ca1fc2404fb9e52c8c;
59644;2475;La realidad siempre supera la ficción;No, la realidad ha superado la ficción como casi siempre.;Adición;;No, [Sust] ha [Sust] la [Sust] como casi siempre;General;"{"""": ""como casi siempre"", ""siempre"": ""ha superado""}";a74cf711b2e03fdacd1baaf0407bbbbe6cb538bc06dc25ea1f0e41b5101af63b;
59644;2475;La realidad siempre supera la ficción;La realidad siempre supera a los rumores.;Sustitución;;La realidad siempre supera a [Sust];General;"{""la ficción"": ""los rumores""}";3f2ee62151f861d0f9afdef826f0dc4615f99f45053a223904ec3825b981e500;
59644;2475;La realidad siempre supera la ficción;La realidad como siempre, supera la fantasía.;Sustitución;;La realidad [Adv] supera la [Sust];General;"{""ficción"": ""fantasía"", ""siempre"": ""como siempre""}";7a8e1b761fcb4c9224b71fcccac100dc50d15e68e9918ffd0339ed88b7be0a38;
59644;2475;La realidad siempre supera la ficción;La realidad siempre ha superado a su utopía.;Sustitución;;La realidad siempre [Verbo] la [Sust];General;"{""supera"": ""ha superado"", ""ficción"": ""utopía""}";c588057c25d47d496b1629f630f9de5ba2e74b614328d44ed72b3931cad26e4e;
